Data,Period,Organisation unit,Value
Gk6WlfVitbC,201712,fS76SN2mDYs,110.0
kuxcnLoB85c,201801,La4FiUTG0Ed,100.0
mRVVnw1KKSL,201412,SiFad15yKhZ,600.0
odmSZSezPsY,201605,Udaaomim77o,40.0
AMVejJGpKI9,201807,H7UhEhDlhvD,20.0
smag5V5gz0s,201508,uAmB8MLWUbq,50.0
smag5V5gz0s,201512,AcjY7Ic6kUU,40.0
byrpD40AkQG,201603,zqmymbY6VTU,40.0
vOaRpiWvl2K,201609,VkaywIcr0d1,4.0
BkGKNzv3Vn6,201804,LT6XGXS57II,70.0
byrpD40AkQG,201706,xuVsQTby6uM,100.0
BQeaCpVaUYB,201509,rKoTTNZLKaN,22.0
BkGKNzv3Vn6,201701,kKYdOJ0uRod,60.0
odmSZSezPsY,201608,uAmB8MLWUbq,60.0
AMVejJGpKI9,201801,ikFfiR1TblB,40.0
byrpD40AkQG,201507,d23ZMyDAOEE,50.0
whXQzFlRT37,201510,AcjY7Ic6kUU,496.0
s5PaJNvYa6i,201402,lqUH9qJYc2r,90.0
smag5V5gz0s,201410,uAmB8MLWUbq,100.0
s5PaJNvYa6i,201406,XNmQ1GcM53S,56.0
vOaRpiWvl2K,201612,TleFOlpaRAp,370.0
s5PaJNvYa6i,201802,r7pU4IuyIJF,20.0
AMVejJGpKI9,201812,XNmQ1GcM53S,50.0
odmSZSezPsY,201612,AcjY7Ic6kUU,40.0
whXQzFlRT37,201606,FX5DGY6VxPS,73.0
byrpD40AkQG,201406,Udaaomim77o,30.0
BQeaCpVaUYB,201501,NBZfDf5Rag9,16.0
whXQzFlRT37,201506,uAmB8MLWUbq,778.0
BQeaCpVaUYB,201701,q6NwSRm7CoV,102.0
smag5V5gz0s,201411,iSzLcFdtWbX,10.0
vOaRpiWvl2K,201403,LT6XGXS57II,151.0
whXQzFlRT37,201612,ZqmBdrwI59g,292.0
AMVejJGpKI9,201706,uAmB8MLWUbq,80.0
byrpD40AkQG,201503,iE17KE2PvJf,20.0
odmSZSezPsY,201506,cLBvS1WGEQF,80.0
iIlheePZjCc,201407,bArGQMJx5Vs,40.0
HIfJ6JvWQmQ,201404,rKoTTNZLKaN,40.0
whXQzFlRT37,201705,vmGyHazfngO,374.0
OKXUzudHulV,201706,FX5DGY6VxPS,51.0
BkGKNzv3Vn6,201405,ldTs7l4tu6V,64.0
BQeaCpVaUYB,201703,xuVsQTby6uM,2.0
Gk6WlfVitbC,201803,FSrkhOVFdOk,50.0
whXQzFlRT37,201407,zQdh7P5efBl,550.0
VRD05emEwOF,201702,RQiyqxziOzo,24.0
kuxcnLoB85c,201511,uECirbmK3vj,8.0
oACe0uiAmnT,201611,cLBvS1WGEQF,119.0
whXQzFlRT37,201402,mC4qkTGiah3,10.0
smag5V5gz0s,201510,FX5DGY6VxPS,50.0
AMVejJGpKI9,201807,UdcrfRV5diV,160.0
HIfJ6JvWQmQ,201812,iSzLcFdtWbX,50.0
smag5V5gz0s,201811,lqUH9qJYc2r,20.0
whXQzFlRT37,201802,ikFfiR1TblB,995.0
g2ZhqF3DKMx,201807,GVj7FwVVJW5,40.0
byrpD40AkQG,201702,ZqmBdrwI59g,60.0
mRVVnw1KKSL,201412,YTgby61ISnd,60.0
s5PaJNvYa6i,201509,uAmB8MLWUbq,90.0
vOaRpiWvl2K,201708,SfTrvW441Q0,36.0
BkGKNzv3Vn6,201406,lqUH9qJYc2r,20.0
mRVVnw1KKSL,201503,ZqmBdrwI59g,80.0
odmSZSezPsY,201510,La4FiUTG0Ed,80.0
mRVVnw1KKSL,201704,XNmQ1GcM53S,100.0
kuxcnLoB85c,201612,NvLvW1v4MWY,58.0
byrpD40AkQG,201705,RPNI2yciVPb,40.0
odmSZSezPsY,201605,uECirbmK3vj,120.0
whXQzFlRT37,201502,tU13hbRnCGc,136.0
Gk6WlfVitbC,201703,SKJI5xtKLmd,10.0
odmSZSezPsY,201701,CXAJP0JoCDZ,50.0
BkGKNzv3Vn6,201708,FSrkhOVFdOk,30.0
AMVejJGpKI9,201610,mC4qkTGiah3,40.0
smag5V5gz0s,201601,QsbKIv43xwM,70.0
XkemTADiLv4,201508,FVZSGQeGAWy,20.0
BkGKNzv3Vn6,201510,PoAHq41Wjsk,90.0
smag5V5gz0s,201801,ZqmBdrwI59g,140.0
BQeaCpVaUYB,201801,IKdUHYliWr5,12.0
byrpD40AkQG,201712,lqUH9qJYc2r,60.0
odmSZSezPsY,201511,JWdMKPTg0HL,40.0
vOaRpiWvl2K,201506,R6tG0IzAhpv,474.0
VRD05emEwOF,201409,jLbIZHuRAYh,52.0
AMVejJGpKI9,201603,XNmQ1GcM53S,40.0
BkGKNzv3Vn6,201410,ClfJQm3Docv,70.0
HIfJ6JvWQmQ,201602,SfTrvW441Q0,220.0
odmSZSezPsY,201902,R6tG0IzAhpv,140.0
VRD05emEwOF,201704,kfyFrKOKqnz,29.0
OKXUzudHulV,201401,oiQrJMqWJQ6,500.0
Gk6WlfVitbC,201503,fS76SN2mDYs,90.0
odmSZSezPsY,201804,ClfJQm3Docv,80.0
AMVejJGpKI9,201408,dU7dDBWWWDi,100.0
kuxcnLoB85c,201705,CXAJP0JoCDZ,120.0
HIfJ6JvWQmQ,201403,LT6XGXS57II,100.0
g2ZhqF3DKMx,201407,mrRGRJwEwUm,20.0
g2ZhqF3DKMx,201809,xpXgPL892GT,80.0
mRVVnw1KKSL,201810,H7UhEhDlhvD,30.0
OKXUzudHulV,201808,fS76SN2mDYs,30.0
smag5V5gz0s,201802,R6tG0IzAhpv,30.0
AMVejJGpKI9,201409,SiFad15yKhZ,610.0
OKXUzudHulV,201510,mC4qkTGiah3,217.0
d8MsenqQaMv,201708,CXAJP0JoCDZ,380.0
oACe0uiAmnT,201710,uECirbmK3vj,210.0
BQeaCpVaUYB,201411,rKoTTNZLKaN,30.0
AMVejJGpKI9,201702,tU13hbRnCGc,50.0
g2ZhqF3DKMx,201810,KysFcG0IQYZ,160.0
s5PaJNvYa6i,201701,HiSkD51XNEw,50.0
Gk6WlfVitbC,201611,UdcrfRV5diV,20.0
d8MsenqQaMv,201504,JWdMKPTg0HL,60.0
iIlheePZjCc,201805,iSzLcFdtWbX,80.0
BQeaCpVaUYB,201503,Udaaomim77o,30.0
XkemTADiLv4,201604,xuVsQTby6uM,30.0
iIlheePZjCc,201708,RQiyqxziOzo,40.0
byrpD40AkQG,201605,ClfJQm3Docv,100.0
iIlheePZjCc,201701,d23ZMyDAOEE,20.0
g2ZhqF3DKMx,201408,jqLcZtIyJim,20.0
XkemTADiLv4,201603,PoAHq41Wjsk,86.0
HIfJ6JvWQmQ,201607,zqmymbY6VTU,30.0
VRD05emEwOF,201805,zQdh7P5efBl,6.0
XkemTADiLv4,201405,d23ZMyDAOEE,100.0
s5PaJNvYa6i,201802,wgWlZhxXfS5,30.0
iIlheePZjCc,201407,zi9hv7KzZVp,60.0
d8MsenqQaMv,201808,BwF2JaC8lCL,60.0
whXQzFlRT37,201612,XNmQ1GcM53S,395.0
iIlheePZjCc,201502,JPl6BiRGUjp,60.0
AMVejJGpKI9,201806,FX5DGY6VxPS,20.0
s5PaJNvYa6i,201809,kKYdOJ0uRod,60.0
whXQzFlRT37,201811,oiQrJMqWJQ6,432.0
byrpD40AkQG,201510,LbjgDaDXJRa,10.0
byrpD40AkQG,201405,VI8FnbLBPDD,40.0
whXQzFlRT37,201404,cLBvS1WGEQF,25.0
byrpD40AkQG,201402,JpOeRsaZHoG,70.0
smag5V5gz0s,201411,JWdMKPTg0HL,90.0
Gk6WlfVitbC,201609,jLbIZHuRAYh,20.0
s5PaJNvYa6i,201806,mrRGRJwEwUm,40.0
iIlheePZjCc,201506,dU7dDBWWWDi,60.0
Gk6WlfVitbC,201412,R5DowWkZPmm,20.0
g2ZhqF3DKMx,201403,wgWlZhxXfS5,35.0
smag5V5gz0s,201803,IKdUHYliWr5,430.0
HIfJ6JvWQmQ,201809,wpPJRac8Zpf,120.0
AMVejJGpKI9,201511,wgWlZhxXfS5,60.0
HIfJ6JvWQmQ,201711,FVZSGQeGAWy,100.0
HIfJ6JvWQmQ,201712,zQdh7P5efBl,60.0
VRD05emEwOF,201701,XNmQ1GcM53S,22.0
BkGKNzv3Vn6,201704,TleFOlpaRAp,30.0
d8MsenqQaMv,201410,lqUH9qJYc2r,20.0
OKXUzudHulV,201708,AcjY7Ic6kUU,8.0
whXQzFlRT37,201711,tU13hbRnCGc,363.0
vOaRpiWvl2K,201505,ZqmBdrwI59g,338.0
HIfJ6JvWQmQ,201810,g7eN5E9RN1V,20.0
s5PaJNvYa6i,201901,xpXgPL892GT,60.0
VRD05emEwOF,201406,NvLvW1v4MWY,60.0
VRD05emEwOF,201408,SfTrvW441Q0,46.0
iIlheePZjCc,201707,MQ4km4gi9bz,20.0
Gk6WlfVitbC,201604,tU13hbRnCGc,30.0
iIlheePZjCc,201806,TleFOlpaRAp,80.0
odmSZSezPsY,201510,uAmB8MLWUbq,200.0
VRD05emEwOF,201901,Udaaomim77o,6.0
kuxcnLoB85c,201505,ge7aE8co40H,87.0
BkGKNzv3Vn6,201602,FVZSGQeGAWy,50.0
smag5V5gz0s,201412,ovxDVLEpRgk,20.0
BkGKNzv3Vn6,201603,zQdh7P5efBl,20.0
BkGKNzv3Vn6,201404,dU7dDBWWWDi,90.0
VRD05emEwOF,201805,FKvvYL7xV0p,6.0
g2ZhqF3DKMx,201609,dU7dDBWWWDi,60.0
iIlheePZjCc,201511,FSrkhOVFdOk,60.0
iIlheePZjCc,201403,RPNI2yciVPb,60.0
odmSZSezPsY,201604,e9NLyDiExlF,40.0
AMVejJGpKI9,201808,AcjY7Ic6kUU,20.0
AMVejJGpKI9,201808,LT6XGXS57II,110.0
odmSZSezPsY,201509,zQdh7P5efBl,60.0
oACe0uiAmnT,201511,R6tG0IzAhpv,368.0
iIlheePZjCc,201402,IKdUHYliWr5,100.0
Gk6WlfVitbC,201902,R6tG0IzAhpv,80.0
XkemTADiLv4,201404,yeGUcHoOF0W,84.0
byrpD40AkQG,201601,rKoTTNZLKaN,20.0
BkGKNzv3Vn6,201806,wgWlZhxXfS5,55.0
AMVejJGpKI9,201805,JpOeRsaZHoG,140.0
g2ZhqF3DKMx,201502,xpXgPL892GT,100.0
OKXUzudHulV,201411,r7pU4IuyIJF,13.0
smag5V5gz0s,201606,d23ZMyDAOEE,40.0
s5PaJNvYa6i,201703,Wl8S53qfNST,30.0
smag5V5gz0s,201505,Udaaomim77o,10.0
Gk6WlfVitbC,201709,UdcrfRV5diV,120.0
AMVejJGpKI9,201501,oiQrJMqWJQ6,40.0
g2ZhqF3DKMx,201510,MEAv0YmXK3C,8.0
whXQzFlRT37,201804,jqLcZtIyJim,414.0
s5PaJNvYa6i,201604,PoAHq41Wjsk,122.0
VRD05emEwOF,201610,JpOeRsaZHoG,18.0
Gk6WlfVitbC,201503,kAyEVYlTCtX,20.0
s5PaJNvYa6i,201402,ge7aE8co40H,10.0
kuxcnLoB85c,201811,mrRGRJwEwUm,20.0
HIfJ6JvWQmQ,201606,BwF2JaC8lCL,80.0
g2ZhqF3DKMx,201712,MQ4km4gi9bz,20.0
OKXUzudHulV,201412,gCRidS1x9ty,500.0
byrpD40AkQG,201503,lqUH9qJYc2r,140.0
odmSZSezPsY,201405,vaCcJOxMAeE,94.0
HIfJ6JvWQmQ,201603,iSzLcFdtWbX,39.0
kuxcnLoB85c,201608,tU13hbRnCGc,20.0
mRVVnw1KKSL,201502,mC4qkTGiah3,80.0
odmSZSezPsY,201802,zqmymbY6VTU,45.0
iIlheePZjCc,201612,kfyFrKOKqnz,60.0
OKXUzudHulV,201607,KysFcG0IQYZ,980.0
VRD05emEwOF,201704,ikFfiR1TblB,26.0
kuxcnLoB85c,201604,wPQb02U3UHx,20.0
odmSZSezPsY,201702,lqUH9qJYc2r,120.0
VRD05emEwOF,201812,FSrkhOVFdOk,4.0
smag5V5gz0s,201504,e9NLyDiExlF,60.0
AMVejJGpKI9,201807,H3BDe6vY03G,20.0
oACe0uiAmnT,201402,ZwfQDUAuF1E,6.0
OKXUzudHulV,201707,H3BDe6vY03G,488.0
AMVejJGpKI9,201805,zi9hv7KzZVp,10.0
whXQzFlRT37,201902,FVZSGQeGAWy,750.0
d8MsenqQaMv,201801,uECirbmK3vj,240.0
AMVejJGpKI9,201805,YTgby61ISnd,30.0
HIfJ6JvWQmQ,201810,kKYdOJ0uRod,80.0
smag5V5gz0s,201810,CXAJP0JoCDZ,200.0
Gk6WlfVitbC,201403,oiQrJMqWJQ6,40.0
g2ZhqF3DKMx,201511,HiSkD51XNEw,40.0
BkGKNzv3Vn6,201802,FX5DGY6VxPS,14.0
odmSZSezPsY,201604,VI8FnbLBPDD,35.0
vOaRpiWvl2K,201510,FVZSGQeGAWy,1495.0
kuxcnLoB85c,201707,PoAHq41Wjsk,100.0
OKXUzudHulV,201510,xpXgPL892GT,656.0
Gk6WlfVitbC,201405,wgWlZhxXfS5,70.0
BQeaCpVaUYB,201702,ClfJQm3Docv,24.0
oACe0uiAmnT,201406,MEAv0YmXK3C,103.0
iIlheePZjCc,201711,JPl6BiRGUjp,180.0
Gk6WlfVitbC,201402,UdcrfRV5diV,10.0
VRD05emEwOF,201404,xuVsQTby6uM,42.0
vOaRpiWvl2K,201611,jLbIZHuRAYh,21.0
HIfJ6JvWQmQ,201809,FVZSGQeGAWy,100.0
smag5V5gz0s,201707,vmGyHazfngO,140.0
HIfJ6JvWQmQ,201811,SfTrvW441Q0,80.0
d8MsenqQaMv,201401,QsbKIv43xwM,100.0
kuxcnLoB85c,201407,LT6XGXS57II,140.0
OKXUzudHulV,201705,zi9hv7KzZVp,34.0
kuxcnLoB85c,201508,mC4qkTGiah3,16.0
OKXUzudHulV,201705,YTgby61ISnd,481.0
byrpD40AkQG,201409,La4FiUTG0Ed,60.0
VRD05emEwOF,201708,bArGQMJx5Vs,60.0
kuxcnLoB85c,201410,yeGUcHoOF0W,100.0
s5PaJNvYa6i,201608,YTgby61ISnd,30.0
BQeaCpVaUYB,201808,UdcrfRV5diV,74.0
AMVejJGpKI9,201902,FKvvYL7xV0p,50.0
s5PaJNvYa6i,201405,yeGUcHoOF0W,70.0
whXQzFlRT37,201810,PoAHq41Wjsk,766.0
smag5V5gz0s,201412,TleFOlpaRAp,40.0
whXQzFlRT37,201410,ovxDVLEpRgk,210.0
whXQzFlRT37,201508,TleFOlpaRAp,50.0
OKXUzudHulV,201705,bArGQMJx5Vs,50.0
OKXUzudHulV,201705,JpOeRsaZHoG,72.0
XkemTADiLv4,201805,mrRGRJwEwUm,40.0
kuxcnLoB85c,201707,NBZfDf5Rag9,30.0
iIlheePZjCc,201803,g7eN5E9RN1V,20.0
kuxcnLoB85c,201806,Wl8S53qfNST,40.0
byrpD40AkQG,201405,e9NLyDiExlF,40.0
BkGKNzv3Vn6,201605,MQ4km4gi9bz,20.0
OKXUzudHulV,201806,lqUH9qJYc2r,5.0
XkemTADiLv4,201804,ClfJQm3Docv,100.0
whXQzFlRT37,201805,wPQb02U3UHx,372.0
smag5V5gz0s,201504,VI8FnbLBPDD,20.0
s5PaJNvYa6i,201408,IKdUHYliWr5,160.0
BkGKNzv3Vn6,201806,r7pU4IuyIJF,20.0
mRVVnw1KKSL,201404,gCRidS1x9ty,300.0
BkGKNzv3Vn6,201608,PoAHq41Wjsk,90.0
d8MsenqQaMv,201809,Wl8S53qfNST,20.0
mRVVnw1KKSL,201403,r7pU4IuyIJF,20.0
kuxcnLoB85c,201405,FX5DGY6VxPS,23.0
AMVejJGpKI9,201602,yeGUcHoOF0W,50.0
VRD05emEwOF,201803,JPl6BiRGUjp,44.0
Gk6WlfVitbC,201608,uAmB8MLWUbq,130.0
BQeaCpVaUYB,201704,uECirbmK3vj,48.0
oACe0uiAmnT,201808,Udaaomim77o,687.0
OKXUzudHulV,201411,wgWlZhxXfS5,433.0
whXQzFlRT37,201611,mC4qkTGiah3,147.0
whXQzFlRT37,201510,LT6XGXS57II,225.0
HIfJ6JvWQmQ,201410,RPNI2yciVPb,30.0
odmSZSezPsY,201503,KysFcG0IQYZ,20.0
BkGKNzv3Vn6,201803,UdcrfRV5diV,90.0
kuxcnLoB85c,201603,jqLcZtIyJim,20.0
BkGKNzv3Vn6,201504,jqLcZtIyJim,10.0
HIfJ6JvWQmQ,201712,YGTBDdMQ9vr,100.0
iIlheePZjCc,201801,ZY5zTLYR53q,20.0
Gk6WlfVitbC,201708,FX5DGY6VxPS,20.0
AMVejJGpKI9,201601,fS76SN2mDYs,200.0
s5PaJNvYa6i,201503,q6NwSRm7CoV,140.0
BQeaCpVaUYB,201802,RPNI2yciVPb,42.0
smag5V5gz0s,201403,KysFcG0IQYZ,220.0
iIlheePZjCc,201812,La4FiUTG0Ed,20.0
byrpD40AkQG,201711,CXAJP0JoCDZ,70.0
Gk6WlfVitbC,201612,AcjY7Ic6kUU,20.0
d8MsenqQaMv,201705,H7UhEhDlhvD,80.0
AMVejJGpKI9,201606,JpOeRsaZHoG,80.0
iIlheePZjCc,201512,PoAHq41Wjsk,20.0
mRVVnw1KKSL,201403,LT6XGXS57II,200.0
smag5V5gz0s,201509,FVZSGQeGAWy,40.0
g2ZhqF3DKMx,201703,FKvvYL7xV0p,45.0
VRD05emEwOF,201401,vaCcJOxMAeE,68.0
Gk6WlfVitbC,201605,FKvvYL7xV0p,30.0
Gk6WlfVitbC,201412,jLbIZHuRAYh,40.0
whXQzFlRT37,201806,H3BDe6vY03G,367.0
odmSZSezPsY,201608,jLbIZHuRAYh,80.0
Gk6WlfVitbC,201803,zqmymbY6VTU,20.0
s5PaJNvYa6i,201704,d23ZMyDAOEE,50.0
smag5V5gz0s,201801,Udaaomim77o,10.0
odmSZSezPsY,201603,yeGUcHoOF0W,220.0
whXQzFlRT37,201902,La4FiUTG0Ed,300.0
smag5V5gz0s,201504,r7pU4IuyIJF,30.0
BQeaCpVaUYB,201408,LbjgDaDXJRa,14.0
VRD05emEwOF,201712,HiSkD51XNEw,8.0
whXQzFlRT37,201704,uECirbmK3vj,17.0
Gk6WlfVitbC,201410,ge7aE8co40H,30.0
g2ZhqF3DKMx,201608,TleFOlpaRAp,50.0
BkGKNzv3Vn6,201403,bArGQMJx5Vs,50.0
HIfJ6JvWQmQ,201603,HiSkD51XNEw,20.0
HIfJ6JvWQmQ,201510,IKdUHYliWr5,460.0
s5PaJNvYa6i,201611,JWdMKPTg0HL,110.0
VRD05emEwOF,201505,XNmQ1GcM53S,50.0
vOaRpiWvl2K,201609,FX5DGY6VxPS,86.0
vOaRpiWvl2K,201702,SKJI5xtKLmd,77.0
mRVVnw1KKSL,201707,YTgby61ISnd,20.0
odmSZSezPsY,201501,kKYdOJ0uRod,40.0
OKXUzudHulV,201611,gCRidS1x9ty,257.0
smag5V5gz0s,201511,RyzLT9D4nQ6,20.0
vOaRpiWvl2K,201811,lqUH9qJYc2r,972.0
byrpD40AkQG,201402,zi9hv7KzZVp,10.0
HIfJ6JvWQmQ,201601,ldTs7l4tu6V,90.0
d8MsenqQaMv,201411,Udaaomim77o,20.0
BQeaCpVaUYB,201802,VI8FnbLBPDD,14.0
whXQzFlRT37,201605,cLBvS1WGEQF,251.0
g2ZhqF3DKMx,201508,FVZSGQeGAWy,40.0
VRD05emEwOF,201709,HiSkD51XNEw,4.0
smag5V5gz0s,201512,MQ4km4gi9bz,20.0
mRVVnw1KKSL,201710,SfTrvW441Q0,60.0
vOaRpiWvl2K,201605,xuVsQTby6uM,134.0
odmSZSezPsY,201605,RUBAdXhzucO,79.0
d8MsenqQaMv,201512,kfyFrKOKqnz,80.0
XkemTADiLv4,201709,zi9hv7KzZVp,38.0
kuxcnLoB85c,201405,iSzLcFdtWbX,15.0
whXQzFlRT37,201812,cLBvS1WGEQF,875.0
s5PaJNvYa6i,201602,NBZfDf5Rag9,22.0
smag5V5gz0s,201806,ZwfQDUAuF1E,50.0
HIfJ6JvWQmQ,201708,R6tG0IzAhpv,50.0
smag5V5gz0s,201401,bArGQMJx5Vs,20.0
HIfJ6JvWQmQ,201505,oiQrJMqWJQ6,40.0
s5PaJNvYa6i,201901,BwF2JaC8lCL,30.0
kuxcnLoB85c,201507,fS76SN2mDYs,80.0
smag5V5gz0s,201805,d23ZMyDAOEE,100.0
g2ZhqF3DKMx,201412,kAyEVYlTCtX,20.0
AMVejJGpKI9,201403,QsbKIv43xwM,70.0
Gk6WlfVitbC,201612,wgWlZhxXfS5,50.0
odmSZSezPsY,201805,FVZSGQeGAWy,100.0
g2ZhqF3DKMx,201510,KysFcG0IQYZ,20.0
AMVejJGpKI9,201702,VI8FnbLBPDD,40.0
OKXUzudHulV,201701,yrxkpEWxooc,50.0
g2ZhqF3DKMx,201804,d23ZMyDAOEE,50.0
d8MsenqQaMv,201512,zqmymbY6VTU,40.0
s5PaJNvYa6i,201501,RyzLT9D4nQ6,18.0
oACe0uiAmnT,201506,wPQb02U3UHx,452.0
XkemTADiLv4,201702,QsbKIv43xwM,44.0
g2ZhqF3DKMx,201503,kAyEVYlTCtX,14.0
BkGKNzv3Vn6,201601,jqLcZtIyJim,30.0
odmSZSezPsY,201601,xpXgPL892GT,80.0
kuxcnLoB85c,201709,RPNI2yciVPb,100.0
oACe0uiAmnT,201403,zQdh7P5efBl,577.0
s5PaJNvYa6i,201605,zqmymbY6VTU,20.0
BQeaCpVaUYB,201402,ovxDVLEpRgk,10.0
smag5V5gz0s,201603,mC4qkTGiah3,40.0
OKXUzudHulV,201401,R6tG0IzAhpv,440.0
VRD05emEwOF,201608,vmGyHazfngO,38.0
AMVejJGpKI9,201902,La4FiUTG0Ed,20.0
BkGKNzv3Vn6,201708,RQiyqxziOzo,30.0
byrpD40AkQG,201604,gCRidS1x9ty,60.0
oACe0uiAmnT,201407,vaCcJOxMAeE,550.0
byrpD40AkQG,201506,VI8FnbLBPDD,20.0
XkemTADiLv4,201901,uECirbmK3vj,30.0
BkGKNzv3Vn6,201407,NBZfDf5Rag9,38.0
VRD05emEwOF,201611,QsbKIv43xwM,54.0
Gk6WlfVitbC,201408,JPl6BiRGUjp,80.0
OKXUzudHulV,201703,SfTrvW441Q0,79.0
s5PaJNvYa6i,201704,iE17KE2PvJf,40.0
mRVVnw1KKSL,201710,YTgby61ISnd,20.0
BQeaCpVaUYB,201411,SiFad15yKhZ,583.0
smag5V5gz0s,201901,IKdUHYliWr5,70.0
iIlheePZjCc,201802,YGTBDdMQ9vr,40.0
BkGKNzv3Vn6,201712,SiFad15yKhZ,90.0
smag5V5gz0s,201407,FVZSGQeGAWy,30.0
BQeaCpVaUYB,201808,zi9hv7KzZVp,10.0
d8MsenqQaMv,201805,MEAv0YmXK3C,80.0
odmSZSezPsY,201701,e9NLyDiExlF,80.0
BQeaCpVaUYB,201612,FSrkhOVFdOk,18.0
iIlheePZjCc,201608,AcjY7Ic6kUU,60.0
iIlheePZjCc,201704,UdcrfRV5diV,180.0
smag5V5gz0s,201405,JPl6BiRGUjp,80.0
VRD05emEwOF,201510,zQdh7P5efBl,30.0
smag5V5gz0s,201703,e9NLyDiExlF,60.0
HIfJ6JvWQmQ,201603,LbjgDaDXJRa,10.0
BkGKNzv3Vn6,201509,d23ZMyDAOEE,15.0
BkGKNzv3Vn6,201803,SiFad15yKhZ,100.0
odmSZSezPsY,201902,r7pU4IuyIJF,60.0
iIlheePZjCc,201407,FX5DGY6VxPS,20.0
BQeaCpVaUYB,201611,iE17KE2PvJf,30.0
oACe0uiAmnT,201809,XNmQ1GcM53S,466.0
BkGKNzv3Vn6,201807,iE17KE2PvJf,20.0
g2ZhqF3DKMx,201412,fS76SN2mDYs,320.0
AMVejJGpKI9,201606,zi9hv7KzZVp,40.0
whXQzFlRT37,201605,SfTrvW441Q0,369.0
BkGKNzv3Vn6,201612,JWdMKPTg0HL,150.0
oACe0uiAmnT,201802,LT6XGXS57II,80.0
vOaRpiWvl2K,201804,JPl6BiRGUjp,146.0
oACe0uiAmnT,201806,FSrkhOVFdOk,417.0
iIlheePZjCc,201602,JPl6BiRGUjp,40.0
d8MsenqQaMv,201509,zqmymbY6VTU,60.0
kuxcnLoB85c,201403,RPNI2yciVPb,58.0
byrpD40AkQG,201504,HiSkD51XNEw,40.0
byrpD40AkQG,201712,QsbKIv43xwM,40.0
iIlheePZjCc,201705,KysFcG0IQYZ,20.0
d8MsenqQaMv,201502,Udaaomim77o,40.0
OKXUzudHulV,201811,PoAHq41Wjsk,1000.0
Gk6WlfVitbC,201502,TleFOlpaRAp,10.0
BQeaCpVaUYB,201801,QsbKIv43xwM,28.0
iIlheePZjCc,201808,MQ4km4gi9bz,80.0
whXQzFlRT37,201701,ClfJQm3Docv,130.0
VRD05emEwOF,201607,zi9hv7KzZVp,12.0
OKXUzudHulV,201804,La4FiUTG0Ed,58.0
Gk6WlfVitbC,201412,KysFcG0IQYZ,190.0
HIfJ6JvWQmQ,201502,vmGyHazfngO,50.0
vOaRpiWvl2K,201811,YGTBDdMQ9vr,48.0
vOaRpiWvl2K,201711,AcjY7Ic6kUU,91.0
vOaRpiWvl2K,201506,ClfJQm3Docv,222.0
kuxcnLoB85c,201611,yeGUcHoOF0W,120.0
smag5V5gz0s,201603,MQ4km4gi9bz,40.0
iIlheePZjCc,201603,FX5DGY6VxPS,60.0
g2ZhqF3DKMx,201705,kfyFrKOKqnz,15.0
HIfJ6JvWQmQ,201710,zQdh7P5efBl,65.0
BQeaCpVaUYB,201405,ZwfQDUAuF1E,20.0
smag5V5gz0s,201608,wPQb02U3UHx,200.0
kuxcnLoB85c,201812,FKvvYL7xV0p,50.0
Gk6WlfVitbC,201804,XNmQ1GcM53S,50.0
BQeaCpVaUYB,201612,CXAJP0JoCDZ,46.0
BkGKNzv3Vn6,201502,jLbIZHuRAYh,60.0
smag5V5gz0s,201405,ZqmBdrwI59g,30.0
odmSZSezPsY,201611,FX5DGY6VxPS,28.0
Gk6WlfVitbC,201503,KysFcG0IQYZ,10.0
kuxcnLoB85c,201502,ClfJQm3Docv,80.0
s5PaJNvYa6i,201706,IKdUHYliWr5,130.0
Gk6WlfVitbC,201402,q6NwSRm7CoV,10.0
g2ZhqF3DKMx,201806,FVZSGQeGAWy,60.0
d8MsenqQaMv,201806,gCRidS1x9ty,200.0
d8MsenqQaMv,201708,VI8FnbLBPDD,80.0
mRVVnw1KKSL,201411,ldTs7l4tu6V,100.0
Gk6WlfVitbC,201806,JWdMKPTg0HL,50.0
s5PaJNvYa6i,201504,yeGUcHoOF0W,50.0
kuxcnLoB85c,201809,FKvvYL7xV0p,25.0
BkGKNzv3Vn6,201512,JPl6BiRGUjp,32.0
kuxcnLoB85c,201711,FVZSGQeGAWy,30.0
AMVejJGpKI9,201803,ClfJQm3Docv,70.0
kuxcnLoB85c,201706,TleFOlpaRAp,60.0
BkGKNzv3Vn6,201601,zQdh7P5efBl,30.0
whXQzFlRT37,201606,zi9hv7KzZVp,14.0
odmSZSezPsY,201502,r7pU4IuyIJF,20.0
s5PaJNvYa6i,201706,FVZSGQeGAWy,70.0
iIlheePZjCc,201401,RPNI2yciVPb,60.0
odmSZSezPsY,201406,Wl8S53qfNST,60.0
s5PaJNvYa6i,201510,wPQb02U3UHx,35.0
HIfJ6JvWQmQ,201703,gCRidS1x9ty,200.0
AMVejJGpKI9,201503,cLBvS1WGEQF,40.0
VRD05emEwOF,201504,zqmymbY6VTU,18.0
odmSZSezPsY,201601,q6NwSRm7CoV,60.0
whXQzFlRT37,201804,FX5DGY6VxPS,604.0
vOaRpiWvl2K,201706,yeGUcHoOF0W,200.0
g2ZhqF3DKMx,201401,wgWlZhxXfS5,80.0
OKXUzudHulV,201807,SKJI5xtKLmd,84.0
AMVejJGpKI9,201808,iSzLcFdtWbX,80.0
