Data,Period,Organisation unit,Value
pMbuvKvH4rg,201605,FX5DGY6VxPS,125.0
KNrK5VWTZkx,201609,NvLvW1v4MWY,1384.0
bPQDV3mud0v,201612,FX5DGY6VxPS,1204.0
JOnT3OiMd5o,201506,dU7dDBWWWDi,245.0
pMbuvKvH4rg,201502,uAmB8MLWUbq,423.0
KNrK5VWTZkx,201601,xpXgPL892GT,1242.0
bPQDV3mud0v,201608,SKJI5xtKLmd,665.0
pMbuvKvH4rg,201608,SKJI5xtKLmd,69.0
KNrK5VWTZkx,201607,yrxkpEWxooc,468.0
pMbuvKvH4rg,201610,tS66Amr7xbP,39.0
bPQDV3mud0v,201608,jqLcZtIyJim,1169.0
bPQDV3mud0v,201606,JWdMKPTg0HL,4629.0
pMbuvKvH4rg,201601,FX5DGY6VxPS,125.0
KNrK5VWTZkx,201609,kKYdOJ0uRod,1323.0
bPQDV3mud0v,201503,Wl8S53qfNST,2201.0
bPQDV3mud0v,201605,FX5DGY6VxPS,1204.0
bPQDV3mud0v,201507,Wl8S53qfNST,2201.0
KNrK5VWTZkx,201607,YTgby61ISnd,620.0
JOnT3OiMd5o,201512,ldTs7l4tu6V,339.0
KNrK5VWTZkx,201601,kKYdOJ0uRod,1323.0
KNrK5VWTZkx,201603,YTgby61ISnd,620.0
KNrK5VWTZkx,201612,kKYdOJ0uRod,1323.0
KNrK5VWTZkx,201605,NvLvW1v4MWY,1384.0
KNrK5VWTZkx,201412,uAmB8MLWUbq,2131.0
JOnT3OiMd5o,201602,AcjY7Ic6kUU,54.0
pMbuvKvH4rg,201611,SKJI5xtKLmd,69.0
bPQDV3mud0v,201511,tU13hbRnCGc,377.0
bPQDV3mud0v,201606,UdcrfRV5diV,2447.0
JOnT3OiMd5o,201611,MEAv0YmXK3C,41.0
KNrK5VWTZkx,201510,SKJI5xtKLmd,409.0
KNrK5VWTZkx,201507,dU7dDBWWWDi,1209.0
pMbuvKvH4rg,201612,FX5DGY6VxPS,125.0
pMbuvKvH4rg,201506,tU13hbRnCGc,39.0
bPQDV3mud0v,201502,uAmB8MLWUbq,4069.0
bPQDV3mud0v,201604,mrRGRJwEwUm,374.0
bPQDV3mud0v,201601,FX5DGY6VxPS,1204.0
pMbuvKvH4rg,201603,JpOeRsaZHoG,270.0
bPQDV3mud0v,201609,r7pU4IuyIJF,638.0
bPQDV3mud0v,201508,SKJI5xtKLmd,755.0
JOnT3OiMd5o,201607,VkaywIcr0d1,51.0
pMbuvKvH4rg,201603,fS76SN2mDYs,564.0
KNrK5VWTZkx,201610,yrxkpEWxooc,468.0
bPQDV3mud0v,201501,FX5DGY6VxPS,1178.0
JOnT3OiMd5o,201608,R6tG0IzAhpv,319.0
pMbuvKvH4rg,201607,tS66Amr7xbP,39.0
KNrK5VWTZkx,201609,tU13hbRnCGc,260.0
bPQDV3mud0v,201607,Wl8S53qfNST,2201.0
KNrK5VWTZkx,201603,AcjY7Ic6kUU,265.0
pMbuvKvH4rg,201607,xuVsQTby6uM,116.0
JOnT3OiMd5o,201612,ldTs7l4tu6V,347.0
KNrK5VWTZkx,201607,AcjY7Ic6kUU,265.0
pMbuvKvH4rg,201603,xuVsQTby6uM,116.0
pMbuvKvH4rg,201508,SKJI5xtKLmd,78.0
bPQDV3mud0v,201611,MQ4km4gi9bz,540.0
JOnT3OiMd5o,201611,tU13hbRnCGc,53.0
KNrK5VWTZkx,201605,MQ4km4gi9bz,292.0
KNrK5VWTZkx,201510,dU7dDBWWWDi,1209.0
KNrK5VWTZkx,201608,jLbIZHuRAYh,1100.0
bPQDV3mud0v,201609,ZwfQDUAuF1E,1327.0
bPQDV3mud0v,201603,xuVsQTby6uM,1117.0
pMbuvKvH4rg,201607,JpOeRsaZHoG,270.0
bPQDV3mud0v,201602,FVZSGQeGAWy,1356.0
JOnT3OiMd5o,201606,yrxkpEWxooc,95.0
JOnT3OiMd5o,201610,VkaywIcr0d1,51.0
pMbuvKvH4rg,201603,VI8FnbLBPDD,80.0
pMbuvKvH4rg,201602,uAmB8MLWUbq,423.0
JOnT3OiMd5o,201602,QsbKIv43xwM,143.0
pMbuvKvH4rg,201608,rKoTTNZLKaN,67.0
JOnT3OiMd5o,201510,zQdh7P5efBl,57.0
JOnT3OiMd5o,201606,SfTrvW441Q0,331.0
bPQDV3mud0v,201608,ClfJQm3Docv,4894.0
bPQDV3mud0v,201602,q6NwSRm7CoV,3118.0
JOnT3OiMd5o,201604,ClfJQm3Docv,537.0
KNrK5VWTZkx,201610,UdcrfRV5diV,1323.0
KNrK5VWTZkx,201612,tU13hbRnCGc,260.0
KNrK5VWTZkx,201612,xpXgPL892GT,1242.0
bPQDV3mud0v,201604,Udaaomim77o,729.0
bPQDV3mud0v,201502,q6NwSRm7CoV,3074.0
bPQDV3mud0v,201608,Udaaomim77o,729.0
pMbuvKvH4rg,201607,VI8FnbLBPDD,80.0
JOnT3OiMd5o,201610,oiQrJMqWJQ6,210.0
pMbuvKvH4rg,201603,gCRidS1x9ty,514.0
JOnT3OiMd5o,201609,FX5DGY6VxPS,132.0
pMbuvKvH4rg,201607,gCRidS1x9ty,514.0
pMbuvKvH4rg,201611,ClfJQm3Docv,508.0
pMbuvKvH4rg,201604,rKoTTNZLKaN,67.0
bPQDV3mud0v,201512,FX5DGY6VxPS,1178.0
JOnT3OiMd5o,201501,zQdh7P5efBl,57.0
JOnT3OiMd5o,201605,fS76SN2mDYs,594.0
JOnT3OiMd5o,201607,XNmQ1GcM53S,153.0
bPQDV3mud0v,201606,SiFad15yKhZ,10880.0
KNrK5VWTZkx,201608,RyzLT9D4nQ6,122.0
bPQDV3mud0v,201609,zqmymbY6VTU,1618.0
pMbuvKvH4rg,201611,QsbKIv43xwM,136.0
bPQDV3mud0v,201607,zqmymbY6VTU,1618.0
bPQDV3mud0v,201609,wPQb02U3UHx,1807.0
JOnT3OiMd5o,201604,vmGyHazfngO,124.0
JOnT3OiMd5o,201609,IKdUHYliWr5,864.0
KNrK5VWTZkx,201610,FVZSGQeGAWy,733.0
pMbuvKvH4rg,201601,zi9hv7KzZVp,127.0
pMbuvKvH4rg,201612,zi9hv7KzZVp,127.0
bPQDV3mud0v,201611,NvLvW1v4MWY,2560.0
pMbuvKvH4rg,201603,jLbIZHuRAYh,211.0
pMbuvKvH4rg,201603,zi9hv7KzZVp,127.0
JOnT3OiMd5o,201610,LbjgDaDXJRa,81.0
KNrK5VWTZkx,201506,Wl8S53qfNST,1190.0
KNrK5VWTZkx,201611,r7pU4IuyIJF,345.0
KNrK5VWTZkx,201602,r7pU4IuyIJF,345.0
KNrK5VWTZkx,201604,VI8FnbLBPDD,415.0
bPQDV3mud0v,201602,Udaaomim77o,729.0
KNrK5VWTZkx,201504,Wl8S53qfNST,1190.0
bPQDV3mud0v,201601,zqmymbY6VTU,1618.0
KNrK5VWTZkx,201606,RyzLT9D4nQ6,122.0
JOnT3OiMd5o,201607,ldTs7l4tu6V,347.0
JOnT3OiMd5o,201503,FX5DGY6VxPS,129.0
pMbuvKvH4rg,201505,ldTs7l4tu6V,321.0
JOnT3OiMd5o,201601,ldTs7l4tu6V,347.0
bPQDV3mud0v,201609,BwF2JaC8lCL,1868.0
pMbuvKvH4rg,201503,ldTs7l4tu6V,321.0
bPQDV3mud0v,201611,SiFad15yKhZ,10880.0
bPQDV3mud0v,201606,AcjY7Ic6kUU,490.0
KNrK5VWTZkx,201611,RyzLT9D4nQ6,122.0
KNrK5VWTZkx,201604,JpOeRsaZHoG,1405.0
bPQDV3mud0v,201604,AcjY7Ic6kUU,490.0
pMbuvKvH4rg,201609,jLbIZHuRAYh,211.0
JOnT3OiMd5o,201504,SKJI5xtKLmd,83.0
JOnT3OiMd5o,201611,uAmB8MLWUbq,446.0
bPQDV3mud0v,201602,d23ZMyDAOEE,3238.0
KNrK5VWTZkx,201606,JpOeRsaZHoG,1405.0
bPQDV3mud0v,201607,xuVsQTby6uM,1117.0
KNrK5VWTZkx,201609,JWdMKPTg0HL,2503.0
bPQDV3mud0v,201609,xuVsQTby6uM,1117.0
pMbuvKvH4rg,201609,zi9hv7KzZVp,127.0
bPQDV3mud0v,201603,CXAJP0JoCDZ,3069.0
JOnT3OiMd5o,201411,uAmB8MLWUbq,432.0
JOnT3OiMd5o,201606,uAmB8MLWUbq,446.0
JOnT3OiMd5o,201605,iE17KE2PvJf,113.0
JOnT3OiMd5o,201606,MEAv0YmXK3C,41.0
KNrK5VWTZkx,201610,jqLcZtIyJim,632.0
JOnT3OiMd5o,201603,iE17KE2PvJf,113.0
JOnT3OiMd5o,201608,MEAv0YmXK3C,41.0
bPQDV3mud0v,201608,uAmB8MLWUbq,4069.0
bPQDV3mud0v,201506,tU13hbRnCGc,377.0
KNrK5VWTZkx,201511,VI8FnbLBPDD,475.0
KNrK5VWTZkx,201610,rKoTTNZLKaN,351.0
JOnT3OiMd5o,201506,SKJI5xtKLmd,83.0
KNrK5VWTZkx,201605,q6NwSRm7CoV,1686.0
bPQDV3mud0v,201612,xuVsQTby6uM,1117.0
JOnT3OiMd5o,201408,uAmB8MLWUbq,432.0
JOnT3OiMd5o,201406,uAmB8MLWUbq,432.0
bPQDV3mud0v,201602,UdcrfRV5diV,2447.0
bPQDV3mud0v,201605,tS66Amr7xbP,376.0
bPQDV3mud0v,201604,YTgby61ISnd,1146.0
KNrK5VWTZkx,201605,jqLcZtIyJim,632.0
bPQDV3mud0v,201606,NvLvW1v4MWY,2560.0
bPQDV3mud0v,201608,NvLvW1v4MWY,2560.0
bPQDV3mud0v,201606,e9NLyDiExlF,1423.0
KNrK5VWTZkx,201607,jqLcZtIyJim,632.0
bPQDV3mud0v,201606,YTgby61ISnd,1146.0
bPQDV3mud0v,201611,zQdh7P5efBl,516.0
JOnT3OiMd5o,201602,tU13hbRnCGc,53.0
KNrK5VWTZkx,201606,VI8FnbLBPDD,415.0
bPQDV3mud0v,201604,e9NLyDiExlF,1423.0
pMbuvKvH4rg,201602,MQ4km4gi9bz,56.0
pMbuvKvH4rg,201603,r7pU4IuyIJF,66.0
JOnT3OiMd5o,201603,tS66Amr7xbP,41.0
pMbuvKvH4rg,201609,ldTs7l4tu6V,329.0
JOnT3OiMd5o,201508,tU13hbRnCGc,41.0
bPQDV3mud0v,201502,dU7dDBWWWDi,2235.0
pMbuvKvH4rg,201605,r7pU4IuyIJF,66.0
KNrK5VWTZkx,201605,rKoTTNZLKaN,351.0
pMbuvKvH4rg,201503,zQdh7P5efBl,54.0
bPQDV3mud0v,201609,vmGyHazfngO,1129.0
bPQDV3mud0v,201508,dU7dDBWWWDi,2235.0
JOnT3OiMd5o,201610,xuVsQTby6uM,122.0
KNrK5VWTZkx,201604,gCRidS1x9ty,2673.0
JOnT3OiMd5o,201602,kKYdOJ0uRod,268.0
KNrK5VWTZkx,201606,gCRidS1x9ty,2673.0
bPQDV3mud0v,201604,tU13hbRnCGc,481.0
KNrK5VWTZkx,201607,rKoTTNZLKaN,351.0
pMbuvKvH4rg,201402,CXAJP0JoCDZ,301.0
bPQDV3mud0v,201506,zQdh7P5efBl,516.0
KNrK5VWTZkx,201603,NvLvW1v4MWY,1384.0
pMbuvKvH4rg,201603,oiQrJMqWJQ6,199.0
pMbuvKvH4rg,201501,Wl8S53qfNST,229.0
KNrK5VWTZkx,201601,YTgby61ISnd,620.0
pMbuvKvH4rg,201509,Wl8S53qfNST,229.0
KNrK5VWTZkx,201501,q6NwSRm7CoV,1662.0
bPQDV3mud0v,201612,gCRidS1x9ty,4944.0
pMbuvKvH4rg,201601,IKdUHYliWr5,819.0
KNrK5VWTZkx,201605,SfTrvW441Q0,1632.0
pMbuvKvH4rg,201511,BwF2JaC8lCL,194.0
pMbuvKvH4rg,201609,oiQrJMqWJQ6,199.0
pMbuvKvH4rg,201609,gCRidS1x9ty,514.0
pMbuvKvH4rg,201602,SKJI5xtKLmd,69.0
bPQDV3mud0v,201602,XNmQ1GcM53S,1393.0
KNrK5VWTZkx,201606,zi9hv7KzZVp,659.0
JOnT3OiMd5o,201611,JPl6BiRGUjp,430.0
bPQDV3mud0v,201610,FX5DGY6VxPS,1204.0
bPQDV3mud0v,201405,CXAJP0JoCDZ,2897.0
pMbuvKvH4rg,201504,uAmB8MLWUbq,423.0
bPQDV3mud0v,201604,IKdUHYliWr5,7882.0
KNrK5VWTZkx,201607,Udaaomim77o,394.0
bPQDV3mud0v,201607,FX5DGY6VxPS,1204.0
pMbuvKvH4rg,201612,VI8FnbLBPDD,80.0
pMbuvKvH4rg,201511,tU13hbRnCGc,39.0
KNrK5VWTZkx,201609,YTgby61ISnd,620.0
KNrK5VWTZkx,201607,kKYdOJ0uRod,1323.0
KNrK5VWTZkx,201612,R6tG0IzAhpv,1574.0
bPQDV3mud0v,201509,Wl8S53qfNST,2201.0
bPQDV3mud0v,201512,Wl8S53qfNST,2201.0
bPQDV3mud0v,201501,Wl8S53qfNST,2201.0
pMbuvKvH4rg,201509,zQdh7P5efBl,54.0
bPQDV3mud0v,201611,UdcrfRV5diV,2447.0
JOnT3OiMd5o,201608,CXAJP0JoCDZ,337.0
KNrK5VWTZkx,201508,ldTs7l4tu6V,1673.0
KNrK5VWTZkx,201603,R6tG0IzAhpv,1574.0
pMbuvKvH4rg,201607,FX5DGY6VxPS,125.0
pMbuvKvH4rg,201611,UdcrfRV5diV,254.0
pMbuvKvH4rg,201602,UdcrfRV5diV,254.0
pMbuvKvH4rg,201603,RyzLT9D4nQ6,23.0
KNrK5VWTZkx,201610,d23ZMyDAOEE,1751.0
pMbuvKvH4rg,201502,BwF2JaC8lCL,194.0
bPQDV3mud0v,201612,JpOeRsaZHoG,2598.0
bPQDV3mud0v,201608,UdcrfRV5diV,2447.0
pMbuvKvH4rg,201411,CXAJP0JoCDZ,301.0
KNrK5VWTZkx,201612,YTgby61ISnd,620.0
pMbuvKvH4rg,201612,IKdUHYliWr5,819.0
pMbuvKvH4rg,201612,xuVsQTby6uM,116.0
bPQDV3mud0v,201601,gCRidS1x9ty,4944.0
pMbuvKvH4rg,201612,oiQrJMqWJQ6,199.0
bPQDV3mud0v,201504,uAmB8MLWUbq,4069.0
pMbuvKvH4rg,201610,FX5DGY6VxPS,125.0
JOnT3OiMd5o,201606,xpXgPL892GT,252.0
KNrK5VWTZkx,201505,dU7dDBWWWDi,1209.0
pMbuvKvH4rg,201610,XNmQ1GcM53S,145.0
bPQDV3mud0v,201606,oiQrJMqWJQ6,1914.0
pMbuvKvH4rg,201601,JpOeRsaZHoG,270.0
JOnT3OiMd5o,201605,VkaywIcr0d1,51.0
pMbuvKvH4rg,201605,tS66Amr7xbP,39.0
bPQDV3mud0v,201602,SKJI5xtKLmd,665.0
KNrK5VWTZkx,201608,wPQb02U3UHx,977.0
bPQDV3mud0v,201602,rKoTTNZLKaN,649.0
JOnT3OiMd5o,201612,jLbIZHuRAYh,223.0
KNrK5VWTZkx,201612,yrxkpEWxooc,468.0
bPQDV3mud0v,201609,gCRidS1x9ty,4944.0
pMbuvKvH4rg,201612,gCRidS1x9ty,514.0
JOnT3OiMd5o,201611,SfTrvW441Q0,331.0
bPQDV3mud0v,201509,CXAJP0JoCDZ,3069.0
bPQDV3mud0v,201602,jqLcZtIyJim,1169.0
JOnT3OiMd5o,201604,BwF2JaC8lCL,205.0
KNrK5VWTZkx,201603,ClfJQm3Docv,2646.0
KNrK5VWTZkx,201607,tU13hbRnCGc,260.0
JOnT3OiMd5o,201511,dU7dDBWWWDi,245.0
pMbuvKvH4rg,201609,xuVsQTby6uM,116.0
bPQDV3mud0v,201601,JpOeRsaZHoG,2598.0
bPQDV3mud0v,201601,VI8FnbLBPDD,768.0
KNrK5VWTZkx,201609,e9NLyDiExlF,770.0
KNrK5VWTZkx,201601,AcjY7Ic6kUU,265.0
KNrK5VWTZkx,201609,AcjY7Ic6kUU,265.0
pMbuvKvH4rg,201608,q6NwSRm7CoV,324.0
JOnT3OiMd5o,201610,ldTs7l4tu6V,347.0
bPQDV3mud0v,201609,VI8FnbLBPDD,768.0
KNrK5VWTZkx,201601,e9NLyDiExlF,770.0
KNrK5VWTZkx,201607,mrRGRJwEwUm,202.0
JOnT3OiMd5o,201504,CXAJP0JoCDZ,337.0
bPQDV3mud0v,201604,yrxkpEWxooc,866.0
pMbuvKvH4rg,201601,VI8FnbLBPDD,80.0
bPQDV3mud0v,201608,q6NwSRm7CoV,3118.0
pMbuvKvH4rg,201608,uAmB8MLWUbq,423.0
pMbuvKvH4rg,201604,kKYdOJ0uRod,254.0
KNrK5VWTZkx,201606,jLbIZHuRAYh,1100.0
pMbuvKvH4rg,201601,xuVsQTby6uM,116.0
bPQDV3mud0v,201609,JpOeRsaZHoG,2598.0
bPQDV3mud0v,201601,xuVsQTby6uM,1117.0
pMbuvKvH4rg,201609,JpOeRsaZHoG,270.0
bPQDV3mud0v,201505,BwF2JaC8lCL,1868.0
KNrK5VWTZkx,201610,MQ4km4gi9bz,292.0
bPQDV3mud0v,201508,ldTs7l4tu6V,3094.0
JOnT3OiMd5o,201607,LbjgDaDXJRa,81.0
JOnT3OiMd5o,201512,zQdh7P5efBl,57.0
KNrK5VWTZkx,201604,zqmymbY6VTU,875.0
JOnT3OiMd5o,201608,JPl6BiRGUjp,430.0
JOnT3OiMd5o,201608,QsbKIv43xwM,143.0
pMbuvKvH4rg,201512,Wl8S53qfNST,229.0
KNrK5VWTZkx,201405,CXAJP0JoCDZ,1567.0
pMbuvKvH4rg,201606,R6tG0IzAhpv,302.0
bPQDV3mud0v,201606,ClfJQm3Docv,4894.0
KNrK5VWTZkx,201506,zQdh7P5efBl,279.0
KNrK5VWTZkx,201612,e9NLyDiExlF,770.0
pMbuvKvH4rg,201609,VI8FnbLBPDD,80.0
JOnT3OiMd5o,201607,d23ZMyDAOEE,355.0
bPQDV3mud0v,201504,q6NwSRm7CoV,3074.0
KNrK5VWTZkx,201608,r7pU4IuyIJF,345.0
JOnT3OiMd5o,201604,FVZSGQeGAWy,149.0
JOnT3OiMd5o,201605,zQdh7P5efBl,57.0
pMbuvKvH4rg,201612,JpOeRsaZHoG,270.0
KNrK5VWTZkx,201511,ldTs7l4tu6V,1673.0
KNrK5VWTZkx,201601,yrxkpEWxooc,468.0
JOnT3OiMd5o,201601,jLbIZHuRAYh,223.0
pMbuvKvH4rg,201601,gCRidS1x9ty,514.0
KNrK5VWTZkx,201606,oiQrJMqWJQ6,1035.0
pMbuvKvH4rg,201602,rKoTTNZLKaN,67.0
pMbuvKvH4rg,201602,jqLcZtIyJim,121.0
bPQDV3mud0v,201608,SfTrvW441Q0,3019.0
JOnT3OiMd5o,201602,FKvvYL7xV0p,107.0
bPQDV3mud0v,201603,wPQb02U3UHx,1807.0
KNrK5VWTZkx,201606,LbjgDaDXJRa,400.0
KNrK5VWTZkx,201511,CXAJP0JoCDZ,1660.0
JOnT3OiMd5o,201603,jqLcZtIyJim,128.0
bPQDV3mud0v,201612,zi9hv7KzZVp,1219.0
KNrK5VWTZkx,201603,LbjgDaDXJRa,400.0
KNrK5VWTZkx,201612,iE17KE2PvJf,558.0
KNrK5VWTZkx,201609,LbjgDaDXJRa,400.0
pMbuvKvH4rg,201611,ZwfQDUAuF1E,138.0
pMbuvKvH4rg,201610,d23ZMyDAOEE,336.0
JOnT3OiMd5o,201612,RyzLT9D4nQ6,25.0
KNrK5VWTZkx,201611,zQdh7P5efBl,279.0
JOnT3OiMd5o,201502,Wl8S53qfNST,241.0
KNrK5VWTZkx,201603,zQdh7P5efBl,279.0
JOnT3OiMd5o,201612,FVZSGQeGAWy,149.0
pMbuvKvH4rg,201605,d23ZMyDAOEE,336.0
JOnT3OiMd5o,201510,Wl8S53qfNST,241.0
pMbuvKvH4rg,201603,SiFad15yKhZ,1130.0
pMbuvKvH4rg,201606,SiFad15yKhZ,1130.0
pMbuvKvH4rg,201608,d23ZMyDAOEE,336.0
KNrK5VWTZkx,201606,zQdh7P5efBl,279.0
KNrK5VWTZkx,201601,IKdUHYliWr5,4262.0
pMbuvKvH4rg,201507,q6NwSRm7CoV,319.0
pMbuvKvH4rg,201609,SiFad15yKhZ,1130.0
JOnT3OiMd5o,201609,jqLcZtIyJim,128.0
pMbuvKvH4rg,201601,zqmymbY6VTU,168.0
KNrK5VWTZkx,201505,BwF2JaC8lCL,1010.0
KNrK5VWTZkx,201508,BwF2JaC8lCL,1010.0
JOnT3OiMd5o,201606,jqLcZtIyJim,128.0
pMbuvKvH4rg,201604,zqmymbY6VTU,168.0
KNrK5VWTZkx,201609,zQdh7P5efBl,279.0
pMbuvKvH4rg,201610,Udaaomim77o,76.0
KNrK5VWTZkx,201611,BwF2JaC8lCL,1010.0
pMbuvKvH4rg,201606,ZwfQDUAuF1E,138.0
JOnT3OiMd5o,201605,e9NLyDiExlF,156.0
JOnT3OiMd5o,201605,mrRGRJwEwUm,41.0
JOnT3OiMd5o,201608,e9NLyDiExlF,156.0
JOnT3OiMd5o,201602,e9NLyDiExlF,156.0
KNrK5VWTZkx,201601,iE17KE2PvJf,558.0
pMbuvKvH4rg,201609,ZwfQDUAuF1E,138.0
KNrK5VWTZkx,201607,iE17KE2PvJf,558.0
bPQDV3mud0v,201609,QsbKIv43xwM,1307.0
JOnT3OiMd5o,201608,mrRGRJwEwUm,41.0
bPQDV3mud0v,201606,QsbKIv43xwM,1307.0
JOnT3OiMd5o,201603,q6NwSRm7CoV,342.0
KNrK5VWTZkx,201604,iE17KE2PvJf,558.0
pMbuvKvH4rg,201504,q6NwSRm7CoV,319.0
bPQDV3mud0v,201511,ldTs7l4tu6V,3094.0
JOnT3OiMd5o,201607,r7pU4IuyIJF,70.0
JOnT3OiMd5o,201609,q6NwSRm7CoV,342.0
bPQDV3mud0v,201603,QsbKIv43xwM,1307.0
KNrK5VWTZkx,201603,vmGyHazfngO,611.0
KNrK5VWTZkx,201611,CXAJP0JoCDZ,1660.0
JOnT3OiMd5o,201610,FKvvYL7xV0p,107.0
JOnT3OiMd5o,201505,Wl8S53qfNST,241.0
JOnT3OiMd5o,201606,q6NwSRm7CoV,342.0
KNrK5VWTZkx,201606,vmGyHazfngO,611.0
KNrK5VWTZkx,201611,LbjgDaDXJRa,400.0
JOnT3OiMd5o,201601,r7pU4IuyIJF,70.0
JOnT3OiMd5o,201508,Wl8S53qfNST,241.0
JOnT3OiMd5o,201604,r7pU4IuyIJF,70.0
KNrK5VWTZkx,201609,vmGyHazfngO,611.0
pMbuvKvH4rg,201611,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201602,mrRGRJwEwUm,41.0
KNrK5VWTZkx,201511,zQdh7P5efBl,279.0
JOnT3OiMd5o,201612,MQ4km4gi9bz,61.0
KNrK5VWTZkx,201609,ldTs7l4tu6V,1711.0
KNrK5VWTZkx,201611,wPQb02U3UHx,977.0
bPQDV3mud0v,201604,MEAv0YmXK3C,376.0
KNrK5VWTZkx,201606,BwF2JaC8lCL,1010.0
bPQDV3mud0v,201611,VkaywIcr0d1,465.0
pMbuvKvH4rg,201606,BwF2JaC8lCL,194.0
pMbuvKvH4rg,201601,iE17KE2PvJf,107.0
JOnT3OiMd5o,201601,FVZSGQeGAWy,149.0
pMbuvKvH4rg,201610,q6NwSRm7CoV,324.0
bPQDV3mud0v,201609,VkaywIcr0d1,465.0
bPQDV3mud0v,201609,R6tG0IzAhpv,2911.0
pMbuvKvH4rg,201611,BwF2JaC8lCL,194.0
KNrK5VWTZkx,201609,SiFad15yKhZ,5883.0
bPQDV3mud0v,201603,VkaywIcr0d1,465.0
KNrK5VWTZkx,201610,Udaaomim77o,394.0
pMbuvKvH4rg,201605,q6NwSRm7CoV,324.0
JOnT3OiMd5o,201610,e9NLyDiExlF,156.0
pMbuvKvH4rg,201603,zQdh7P5efBl,54.0
pMbuvKvH4rg,201607,iE17KE2PvJf,107.0
KNrK5VWTZkx,201608,XNmQ1GcM53S,753.0
pMbuvKvH4rg,201603,ZwfQDUAuF1E,138.0
bPQDV3mud0v,201611,ldTs7l4tu6V,3164.0
KNrK5VWTZkx,201603,ldTs7l4tu6V,1711.0
JOnT3OiMd5o,201611,jqLcZtIyJim,128.0
bPQDV3mud0v,201612,VI8FnbLBPDD,768.0
pMbuvKvH4rg,201606,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201607,RyzLT9D4nQ6,25.0
bPQDV3mud0v,201511,zQdh7P5efBl,516.0
JOnT3OiMd5o,201604,d23ZMyDAOEE,355.0
pMbuvKvH4rg,201508,BwF2JaC8lCL,194.0
KNrK5VWTZkx,201503,zQdh7P5efBl,279.0
KNrK5VWTZkx,201601,zqmymbY6VTU,875.0
KNrK5VWTZkx,201604,IKdUHYliWr5,4262.0
KNrK5VWTZkx,201408,CXAJP0JoCDZ,1567.0
pMbuvKvH4rg,201604,mrRGRJwEwUm,39.0
KNrK5VWTZkx,201602,XNmQ1GcM53S,753.0
KNrK5VWTZkx,201601,MEAv0YmXK3C,204.0
pMbuvKvH4rg,201612,iE17KE2PvJf,107.0
JOnT3OiMd5o,201601,RyzLT9D4nQ6,25.0
pMbuvKvH4rg,201603,LbjgDaDXJRa,77.0
pMbuvKvH4rg,201506,CXAJP0JoCDZ,319.0
pMbuvKvH4rg,201611,wPQb02U3UHx,188.0
JOnT3OiMd5o,201609,Udaaomim77o,80.0
JOnT3OiMd5o,201607,JWdMKPTg0HL,508.0
KNrK5VWTZkx,201606,CXAJP0JoCDZ,1660.0
KNrK5VWTZkx,201506,CXAJP0JoCDZ,1660.0
KNrK5VWTZkx,201609,oiQrJMqWJQ6,1035.0
JOnT3OiMd5o,201603,Udaaomim77o,80.0
JOnT3OiMd5o,201604,jLbIZHuRAYh,223.0
pMbuvKvH4rg,201606,vmGyHazfngO,117.0
pMbuvKvH4rg,201604,IKdUHYliWr5,819.0
JOnT3OiMd5o,201612,d23ZMyDAOEE,355.0
bPQDV3mud0v,201503,zQdh7P5efBl,516.0
KNrK5VWTZkx,201602,d23ZMyDAOEE,1751.0
JOnT3OiMd5o,201602,zqmymbY6VTU,177.0
pMbuvKvH4rg,201607,IKdUHYliWr5,819.0
bPQDV3mud0v,201605,XNmQ1GcM53S,1393.0
pMbuvKvH4rg,201603,vmGyHazfngO,117.0
pMbuvKvH4rg,201611,RyzLT9D4nQ6,23.0
JOnT3OiMd5o,201605,zqmymbY6VTU,177.0
JOnT3OiMd5o,201605,SiFad15yKhZ,1193.0
JOnT3OiMd5o,201611,Udaaomim77o,80.0
JOnT3OiMd5o,201604,wPQb02U3UHx,198.0
pMbuvKvH4rg,201610,FVZSGQeGAWy,141.0
KNrK5VWTZkx,201606,QsbKIv43xwM,707.0
bPQDV3mud0v,201607,IKdUHYliWr5,7882.0
pMbuvKvH4rg,201611,zQdh7P5efBl,54.0
pMbuvKvH4rg,201408,CXAJP0JoCDZ,301.0
JOnT3OiMd5o,201601,wPQb02U3UHx,198.0
JOnT3OiMd5o,201602,SiFad15yKhZ,1193.0
KNrK5VWTZkx,201605,d23ZMyDAOEE,1751.0
KNrK5VWTZkx,201507,q6NwSRm7CoV,1662.0
KNrK5VWTZkx,201612,MEAv0YmXK3C,204.0
JOnT3OiMd5o,201602,CXAJP0JoCDZ,337.0
pMbuvKvH4rg,201603,JWdMKPTg0HL,481.0
pMbuvKvH4rg,201609,LbjgDaDXJRa,77.0
KNrK5VWTZkx,201609,R6tG0IzAhpv,1574.0
bPQDV3mud0v,201503,VI8FnbLBPDD,878.0
JOnT3OiMd5o,201611,xpXgPL892GT,252.0
KNrK5VWTZkx,201609,ZwfQDUAuF1E,717.0
pMbuvKvH4rg,201605,XNmQ1GcM53S,145.0
bPQDV3mud0v,201506,VI8FnbLBPDD,878.0
pMbuvKvH4rg,201608,XNmQ1GcM53S,145.0
KNrK5VWTZkx,201606,ZwfQDUAuF1E,717.0
